,날짜,헤드라인
9422,20220318,[속보]사적모임 6인→'8인'·영업시간 '밤 11시' 유지
9423,20220318,경북 1만8072명 신규 확진…포항 등 7개 시·군서 1000~3000명대 발생
9424,20220318,"우리 아이, 성조숙증인 줄도 모르고 또래보다 크다고 방심은 금물"
9425,20220318,광주·전남서 5일째 2만명대 확진자 발생…2만6811명 양성
9426,20220318,"코로나19 확산에 장기요양기관 케어 공백…""신속하고 적극적 지원 필요"""
9427,20220318,"울산시, 장애인 우선택시 올해 300대까지 확대"
9428,20220318,"소방청·강릉시, 소방심신수련원 건립 협업"
9429,20220318,재택근무시 ‘안구건조증’ 주의해야
9430,20220318,"봄나들이 후 생긴 발 통증과 붓기, 원인을 찾아 치료해야"
9431,20220318,"코로나19 심한 임신부, 드물지만 아이에 코로나 전파 가능성"
9432,20220318,"""장애인 단체=우크라이나, 우리=러시아""라는 서울교통공사 문건 파문"
9433,20220318,"업계·정부, 바이오 전문인력 양성 팔 걷는다"
9434,20220318,깔끔한 용모 위해 치아도 가꿔야 하는 시대
9435,20220318,저혈당쇼크 환자 119 신고 안 한 요양원…과실치사 유죄
9436,20220318,코로나19 자가격리에 호텔 예약취소 상담 늘었다
9437,20220318,'8명 모임·밤12시 영업' 강행할까?…오늘 '새거리두기' 발표
9438,20220318,"""병원은 이미 지옥이에요""... 429명 사망에 휘청대는 의료체계"
9439,20220318,[오늘의 1면 사진] 코로나19 환자 이송
9440,20220318,[단독] 의사에게 걸려온 전화…안부 묻는 줄 알았더니 비대면 진료?
9441,20220318,"요양병원 확진자 급증, 3번째 악몽"
9442,20220318,사망 폭증에 안치실도 꽉찼다… 고인 모실 곳 찾아 헤매는 유족들
9443,20220318,“200만이 각자투병… 코로나 무정부 상태”
9444,20220318,이상한 통계… 한달새 사망 12배 늘었는데 중증환자는 3배 그쳐
9445,20220318,정부는 이 와중에도 ‘사적모임 6명→8명’ 거리두기 완화할 듯
9446,20220318,학생들 나눠줄 자가검사키트 준비
9447,20220318,"[우크라 침공] 유엔 ""민간인 사망자, 어린이 58명 포함 780명"""
9448,20220319,"[우크라 침공] 유엔 ""민간인 사망자 847명…난민 333만 명"""
9449,20220319,19일 밤 9시까지 전국서 31만8838명 확진
9450,20220319,오후 9시까지 31만9761명 확진…전날보다 2만2987명↓
9451,20220319,오후 6시까지 전국 24만9694명 확진…나흘째 감소세
9452,20220319,"정부, 먹는 치료제 '몰누피라비르' 긴급사용 검토…재택치료 용이"
9453,20220319,복지시설 보조금 41회 허위청구 한미령 양주시의원 판결 불복 항소
9454,20220319,"정부 ""환자 폭증에 '먹는치료제 몰누피라비르' 긴급승인 검토"""
9455,20220319,신규 확진자 12.8% 0~9세…10만명당 발생 비중 가장 커
9456,20220319,"[직장인 완생]""한창 손 많이 가는 육아…근로시간 단축 가능할까"""
9457,20220319,청소년 10명 중 8명은 백신 2차 접종 완료
9458,20220319,"예산군, 자살고위험군 대상 심리지원 프로그램 운영"
9459,20220319,"전북대병원, 뇌졸중환자도 '보행재활로봇치료' 건보 적용 가능"
9460,20220319,확진자 이틀만에 24만명 뚝…감소세 전환 아직 안심 못한다
9461,20220319,신규확진 소폭 줄어 38만1454명…누적 900만명 넘어(종합)
9462,20220319,재택치료 208만5361명…중환자실 가동률 소폭 감소
9463,20220319,신규확진 38만1454명…나흘만에 40만명 아래로
9464,20220319,코로나 신규 확진 38만1454명…누적 900만명 넘어
9465,20220319,[속보]코로나19 사망 319명 역대 두 번째…위중증 1049명
9466,20220319,코로나19 신규확진 38만1454명... 위중증 1049명
9467,20220319,"장애인단체 ""'대응문건' 논란 서울교통공사 규탄"""
9468,20220319,용산역 강제징용노동자상 훼손한 50대 항소심도 징역형
9469,20220319,[속보]코로나19 신규확진 40만7017명→ 38만1454명…사망자 319명
9470,20220319,코로나 신규 확진자 38만명대로 소폭 감소…사망 319명
9471,20220319,[속보]신규확진 소폭 줄어 38만1454명…나흘만에 30만명대로
9472,20220319,가정 속 놀이재료 활용한 '과학 놀이팁'
9473,20220319,"봄철 불청객, '기미·잡티' 등 피부 색소질환은 이렇게 개선하세요"
9474,20220319,[#나눔동행] 온가족이 15년간 '쓰레기 집' 사는 이웃들에 봉사
9475,20220319,"부산 중구, 다음달 2일부터 구립 목욕탕 개장"
9476,20220319,"담관염. 담관암 등 다양한 담관질환, 공통 증상은 ‘황달’"
9477,20220319,부산여성가족개발원 '성평등 전문강사 교육 과정' 모집
9478,20220319,"수사기관, 성범죄 영상 '잘라내기' 명문화...피해자 불안 해소 도움 기대"
9479,20220319,[얼굴 건강] 양악수술은 왜 치과에서 해야 하나요
9480,20220319,"""뚱뚱한 남성, 발기부전 가능성 높아 주의 필요"""
9481,20220319,"K바이오, 세포·유전자 생산 진출에 통 큰 투자"
9482,20220319,무늬만 남은 거리두기…다음주 '유행 정점' 지나면 일상회복 속도전?
9483,20220319,"""더 미룰 수 없다""…공적연금 개혁 성패 새 정부 '의지'에 달렸다"
9484,20220319,"오미크론 재확산에 英정부, 면역저하자 위해 AZ 항체치료제 긴급승인"
9485,20220319,[심부전과 살아가기]코로나19 바이러스 오미크론과 심부전
9486,20220319,가수 출신 쇼핑몰 CEO 김준희씨가 공개한 자신의 ‘무지외반증’
9487,20220319,[지방순삭] 제철 맞은 봄나물로 ‘비만’ 관리해 보세요
9488,20220319,"'달달한 단맛의 유혹' ... ""발기부전을 부를 수 있어 주의"""
9489,20220319,"천장 없는 확진, 하루 400명 사망…그래도 '완화 또 완화'"
9490,20220320,"보건소 직원 78% “코로나 지침 불명확, 정부의 큰 문제”"
9491,20220320,전문가들 “앞으로 2~3주는 하루 사망 400~500명 데스 밸리”
9492,20220320,"9시 확진자 20만4,054명… ""다음주가 정점"""
9493,20220320,신규확진 26%는 ‘스텔스 오미크론’… 전파력 30% 높아
9494,20220320,확진자 열흘 만에 20만명대로 감소…정점 지났나
9495,20220320,오후 9시까지 19만5968명 확진…어제보다 12만3793명↓
9496,20220320,오후 6시 코로나19 확진자 약 16만명…정점 지났나
9497,20220320,오후 6시까지 전국서 15만7020명 확진…닷새째 감소
9498,20220320,농촌인력중개센터 확대..계절근로자 산재 보험료 100% 지원
9499,20220320,"'5명 중 1명 감염' 병상 대란 시작… ""먹는 치료제 골든 타임 놓칠라"""
9500,20220320,스텔스오미크론 이달 내 우세종되면…정점 하루80만명↑ 추산
9501,20220320,"21일부터 백신 접종 완료자, 해외 다녀와도 자가격리 안 한다"
9502,20220320,"정읍시, 사회복지종사자 상해보험 가입비 ‘전액 지원’"
9503,20220320,"농촌마을에 LPG 소형저장탱크 설치…""도시가스처럼 이용"""
9504,20220320,'오미크론이 독감?' 1주일새 매일 290명 사망…의료체계 붕괴 위기
9505,20220320,경기북부자치경찰 '아동학대 위기 대응팀' 북부 전체로 확대
9506,20220320,"이주민 단체 ""한국사회 인종차별 심각…차별금지법 제정해야"""
9507,20220320,고위험군 19만9183명 4차 접종…3차 접종률 63.1%
9508,20220320,임실 사선대에 북부권 생활체육공원 개장
9509,20220320,확진자 반등하는 유럽…스텔스 오미크론에 유행 길어지나?
9510,20220320,'유행정점 임박' 국민 5명중 1명 감염…'코로나19' 풍토병화
9511,20220320,"경기남부경찰, QR코드로 어린이보호구역 민원 접수"
9512,20220320,"'성폭력 피해 지원' 서울 북부 해바라기센터, 1년만에 재개"
9513,20220320,코로나 '가족돌봄휴가'에 최대 50만원…내일부터 신청
9514,20220320,아시아 첫 유엔 성평등센터 생기는데…여가부 없이 가나
9515,20220320,"""산재 후 복귀, 사장님도 함께""…사업주 참여제 '안착'"
9516,20220320,독감 수준이라던 '오미크론'…우세화 2달새 사망 10배 급증
9517,20220320,"서울시, 저소득층·장애인·비정규직 여행경비 지원"
9518,20220320,'오세훈표 안심소득' 500가구 공개모집…7월 첫 지급
9519,20220320,"집중관리군 31만5687명, 정부 '관리 역량' 초과…재택치료 214만명"
9520,20220320,"신규확진 소폭 줄어 33만4708명…사망 327명, 역대 두번째(종합)"
9521,20220320,"코로나 확진자 폭증…정부, 머크社 먹는 치료제 승인하나"
9522,20220320,위중증 1033명 나흘만 211명↓…같은기간 사망 1376명(종합)
9523,20220320,[속보] 코로나19 사망자 327명... 사흘째 300명대
9524,20220320,"신규확진 소폭 줄어 33만4708명…사망 327명, 역대 두번째"
9525,20220320,[속보] '사망 역대 두번째 327명'…신규 확진 33만4708명
9526,20220320,코로나 사망 327명...역대 두번째
9527,20220320,[속보]위중증 병상 가동률 67.6%…재택치료 214만6951명
9528,20220320,[속보]코로나19 백신 신규 3차 접종 3만182명…누적 63.1%
9529,20220320,[속보]코로나 확진 33만4708명…사망327명·위중증1033명
9530,20220320,[속보]재택치료 214만6951명…중환자실 가동률 67.6%
9531,20220320,[속보]신규확진 33만4708명…위중증 1033명·사망 327명
9532,20220320,[#나눔동행] 사재 털어 노숙인 돕는 흉부외과 명의
9533,20220320,내일부터 모임 '6→8인' 완화…이달말 누적 1277만명 확진 전망
9534,20220320,"친부 찾는 美입양한인 ""40년 흘렀지만, 아빠 꼭 만나고 싶어요"""
9535,20220320,"서울중앙지검, 사회적 약자 출석·귀가 지원제도 시행"
9536,20220320,서울 중학교에 스마트기기 지급…23~24일 학부모 특강
9537,20220320,사망률 높은 '위암'... 어떻게 예방하고 치료해야 하나?
9538,20220320,"[전문의 칼럼] 뇌종양, 정말 두려운 암일까요?"
9539,20220320,"문화 다양성 국제 초단편 영화제, 25일 온라인 개최"
9540,20220320,임신부 수면 장애... 원인과 치료 방법은?
9541,20220320,"여가부 폐지 찬반 논란…전문가들 ""성평등 기구로 역할 강화해야"""
9542,20220320,내일부터 사적모임 8인까지…영업시간 제한 그대로
9543,20220320,
9544,20220320,"새 학기 되면서 아이가 '코 찡긋, 눈 깜빡' 자주 한다면?"
9545,20220320,"부산 강서구 ""방치된 '위험간판' 무료로 철거해준다"""
9546,20220320,"성큼 다가온 봄, 산행 '음주 사고 주의보' 발령"
9547,20220320,"3조 대상포진 백신 시장, 국내 제약사도 도전"
9548,20220320,장애·성별 경계없는 '모두의 화장실' 가보셨나요?
9549,20220320,"[100세건강]산책 중 만난 강아지, 쓰다듬자 '멍멍'…개물림 치료법은"
9550,20220320,"제약바이오, 상반기 공채 진행…‘미래 산업’ 인재 모집"
9551,20220320,내일부터 백신 맞은 해외입국자 격리면제…이전 입국자도 소급 적용
9552,20220320,내일부터 2주간 사적모임 6명→8명…행사·집회 299명까지 유지
9553,20220320,"""레게머리 차별 금지""…미 하원서 '헤어스타일 존중법' 통과"
9554,20220320,걷는다는 것 [조성진 박사의 엉뚱한 뇌 이야기]
9555,20220321,일본 코로나 확진자 2만명 급감…방역조치 해제
9556,20220321,경남권 '스텔스오미크론' 검출률 51%…국내 첫 우세종화
9557,20220321,"“코로나 정점 지났다” “스텔스 오미크론 때문에 늦어질 수도”… 정부 당국, 엇갈린 해석"
9558,20220321,"자영업자들 ""요즘 누가 8명씩 모이나""…거리두기 소폭 완화에 불만(종합)"
9559,20220321,"[우크라 침공] 베컴, 팔로워 7천만명 인스타 계정 우크라 의사에게 내줘"
9560,20220321,민변 차기 회장으로 조영선 변호사 당선
9561,20220321,일교차 크면 심근경색 위험한데…병상 찾아 '뺑뺑이'
9562,20220321,"연세의료원, 산불·우크라이나 전쟁 피해 모금운동 진행"
9563,20220321,"3대 현금성 공약만 68조…""세출 삭감으론 어려워"""
9564,20220321,오미크론 '정점'... ①먹는치료제 ②스텔스 오미크론 ③사망자 관리가 관건
9565,20220321,"복지부, MB 때 靑근무자 인수위로…""직접 지목"""
9566,20220321,"인수위 못 끼는 여가부 '침통'…""할 말 없다"""
9567,20220321,"구미시, 노인·장애인 복지에 1천771억 원 투입"
9568,20220321,"샐러드 카페 읍천리382, 울진 산불 현장에 구호 물품 200인분 전달"
9569,20220321,코로나 사망 1835명 중 2차 이상 접종 1066명…58.1%
9570,20220321,밥상에서 공부하는 아동에게 책상 선물…곡성군 옥과지역 단체
9571,20220321,"WHO, 올해 10주차 '100만명당 확진자'…한국, 세계 1위"
9572,20220321,'암 예방의 날' 전미선 아주대 교수에 국민훈장
9573,20220321,평창장애포럼 성료…'누구도 배제되지 않는 세상'
9574,20220321,"양승조 충남지사 ""위기의 보호종료아동 자립 지원 확대"""
9575,20220321,"안구건조증 경험자 70% ""디지털 기기 사용시 증상 느껴"""
9576,20220321,[서귀포소식] 출생아 1인당 200만원 첫만남이용권 지급
9577,20220321,'확진 20만' 정점 기대감…감염에 0.5일 '스텔스오미크론' 최대 변수
9578,20220321,경북 포항서 또다시 훼손된 고양이 사체 발견
9579,20220321,울산 하루 확진자 5000명 이하로 감소…확산세 한풀 꺾이나
9580,20220321,사망 당분간 늘텐데 병원에선…이송중단·의료진 감염 속출
9581,20220321,"KAIST, 같은 자극에 세포별 다른 반응 원인 밝혀"
9582,20220321,"'스텔스 오미크론' 26.3→41.4%…""정점 규모·기간 늘어날 수도"""
9583,20220321,"현장서 먹는 약 '부족', 효과 낮은 '라게브리오'라도 일단 투입"
9584,20220321,"유한양행, 동해안 산불 피해 이재민에 구호물품 지원"
9585,20220321,"김강립 식약처장 ""해열진통제·감기약 생산량 늘려달라"""
9586,20220321,"34년만에 다섯쌍둥이 출산 육군 17사단 대위부부 '육아전투'…""정부 지원책 절실"""
9587,20220321,최고점 찍고 닷새째 확진자 감소 전북…“문제는 스텔스 오미크론 유행”
9588,20220321,"고신대복음병원, 노동부 선정 '직업병 안심센터'에"
9589,20220321,SK 코로나 국산백신 하반기 공급…주간 위험도 3주째 '매우 높음'(종합)
9590,20220321,예산군시니어클럽 일자리 사업장 '노(老)브랜드' 문 열어
9591,20220321,[광주소식] 광주시청서 22일 '세계 물의 날' 기념행사
9592,20220321,예산군시니어클럽 일자리 사업장 '노(老)브랜드' 문 열어
9593,20220321,먹는치료제 라게브리오 도입…기존 투약 제한자에 처방
9594,20220321,"스텔스 오미크론 26.3→41.4%로 껑충…""유행 정점에 영향"""
9595,20220321,"정부, 'SK바사 개발' 첫 국산 백신 1000만회분 선구매 계약"
9596,20220321,라게브리오 긴급사용 승인 이번주 결정…3월 말 10만명분 도입
9597,20220321,오늘부터 '검역 절차 간소화'…예방접종정보 직접 입력 없이 자동 연계
9598,20220321,"울산시, '스마트 횡단보도'로 안전사고 막는다"
9599,20220321,"한국여성단체협의회, 우크라이나 성금 500만 원 전달"
9600,20220321,"[게시판] 한국여성단체협의회, 우크라이나 성금 500만원 전달"
9601,20220321,"국제구호개발NGO 굿피플, 산불피해 이재민에 9700만원 지원"
9602,20220321,"'중국산' 항암제, 국내 잇단 상륙…신뢰 얻을까?"
9603,20220321,"SK바이오사이언스, 질병청과 코로나 백신 1천만회분 공급 계약"
9604,20220321,"정은경 ""SK바이오사이언스 코로나 백신 하반기 공급"""
9605,20220321,"권경숙 대구 중구의회 의장, 아너소사이어티 가입"
9606,20220321,"뉴시스, '위드 코로나, K바이오의 도전' 제약·바이오포럼 23일 개최"
9607,20220321,"정부, SK바사 백신 1000만회분 선구매 계약 체결"
9608,20220321,[속보]코로나19 주간 위험도 3주 연속 '매우 높음'
9609,20220321,[속보]스텔스오미크론 검출률 국내 26.3→41.4%…해외유입 56.9%
9610,20220321,[속보]코로나 주간 위험도 전국·수도권·비수도권 3주째 '매우 높음'
9611,20220321,"평창군, 노인일자리 '공공 이불 빨래방' 운영…상반기 중 개소"
9612,20220321,정부 “한의원 코로나19 신속항원검사 실시 검토 안해”
9613,20220321,"한림대강남성심병원, 제30차 ‘세계 병자의 날’ 기념 후원금 지원"
9614,20220321,"연세의료원, 산불·우크라이나 전쟁 피해 지원 성금 모금"
9615,20220321,"‘남녀차별’ 없는 대장암, 예방이 중요"
9616,20220321,"확진자 급증에 산소포화도 측정기 부족…서울시, 재사용 캠페인"
9617,20220321,덜단·덜짠 '로우푸드'가 대세지만…치아에는 '독' 될 수도
9618,20220321,메타버스 제주4·3 희생자 추모공간 구축…온라인 추모 유도
9619,20220321,"""식대 1000원씩 올려도 식사 질·노동환경 여전""…서울대 재정책임 확대해야"
9620,20220321,"건보 일산병원, 뇌사자 장기·인체조직 채취 '원스톱으로'"
9621,20220321,"삼성서울병원, '새 바이오마커' 발견…폐암 면역항암제 치료 성패 가늠"
9622,20220321,인제대 교수팀 '돌연사 주범 심부전 원인 규명'
9623,20220321,빈민 장애인 투쟁 선포 기자회견
9624,20220321,빈민 장애인 투쟁 선포 기자회견
9625,20220321,빈민 장애인 투쟁 선포 기자회견
9626,20220321,장애인 최저생계비 현실화 촉구
9627,20220321,장애인 최저생계비 현실화 촉구
9628,20220321,최저생계비 현실화 및 빈민 장애인 투쟁 선포 기자회견
9629,20220321,최저생계비 현실화 및 빈민 장애인 투쟁 선포 기자회견
9630,20220321,최저생계비 현실화 및 빈민 장애인 투쟁 선포 기자회견
9631,20220321,최저생계비 현실화 및 빈민 장애인 투쟁 선포 기자회견
9632,20220321,최저생계비 현실화 및 빈민 장애인 투쟁 선포 기자회견
9633,20220321,공군 조종사 꿈꾸던 15세 소년…6번 심정지 끝에 극적 회복
9634,20220321,15회 아산의학상에 신의철·이정민 교수
9635,20220321,"여가부, 위기청소년 통합지원정보시스템 등 중점 사업 논의"
9636,20220321,"인종차별철폐의 날…인권위 ""포괄적 차별금지법 속히 제정해야"""
9637,20220321,"인권위 ""국가통계조사에 트랜스젠더 조사항목 신설해야"" 권고"
9638,20220321,"""인종차별·외국인혐오 확산 우려…평화로운 공존사회 돼야"""
9639,20220321,"인권위 ""트랜스젠더 차별 심각…성소수자 인권 개선 정책 마련해야"""
9640,20220321,"여가부, 위기청소년 지원사업 추진방안 논의"
9641,20220321,"제주도, 전국 최초 긴급 재난정보 '수어 영상' 서비스"
9642,20220321,메타버스 제주4·3 희생자 추모공간 구축…온라인 추모 유도
9643,20220321,"방역당국 ""20만, 긍정적 지표…지난주 정점으로 볼 수 있어"""
9644,20220321,코로나19 가족돌봄휴가에 정부 지원금 지급
9645,20220321,"제주교육청, '학생 인권침해 논란' 여고 실태조사 착수"
9646,20220321,"""체내환경유해물질 조사 규모, 분석물질 크게 늘려야"""
9647,20220321,"""김명수 대법원장, 판사 갑질 방관""…법원노조 인권위 진정"
9648,20220321,"광주시, 임신부 1인당 10만원씩 코로나 대응 활동비 지원"
9649,20220321,"먹는약 부족? 중수본 ""요양병원 집단감염으로 처방 증가""(상보)"
9650,20220321,"서산시, 농어촌 고령자·장애인 주택개선 지원…최대 700만원"
9651,20220321,"용인시, 내년 10월까지 보훈회관 신축·이전"
9652,20220321,"용인시, 내년 10월까지 보훈회관 신축·이전"
9653,20220321,알고 마시는 물이 약 된다…올바른 섭취 방법은?
9654,20220321,"위말트 림프종 환자, 조기진단에 이은 빠른 치료가 예후 우수"
9655,20220321,"일동바이오사이언스, 태국에 프로바이오틱스 첫 수출"
9656,20220321,코로나 약 추가 도입…'중환자 정점' 고비 완화할까
9657,20220321,"[게시판] 한국펄벅재단, 다문화가정 자녀 대상 '애프터스쿨 아카데미'"
9658,20220321,시간제한 다이어트 중 가당음료 자주 마시면 효과 ‘뚝 떨어져’
9659,20220321,"김제시, 4월부터 출생아 200만원 '첫 만남 이용권' 지급"
9660,20220321,"아산재단, 제15회 아산의학상 시상식 개최"
9661,20220321,"제주도교육청, '욕설·폭언' 논란 여고 실태조사 나선다"
9662,20220321,"충북장애인차별철폐연대 ""해피콜 승차 거부 중단하라"""
9663,20220321,"[게시판] 도로교통공단, 장애인 대상 교통직 공개채용"
9664,20220321,"목포시, 대한노인회 노인복지대상 '대상' 받아"
9665,20220321,"완주군, '첫만남이용권·출산장려금' 동시 지원"
9666,20220321,"파우치 ""스텔스 오미크론, 美서 우세종 예상…환자 급증은 안할 것"""
9667,20220321,제주 개학기 어린이 교통사고 합동 예방…160건 단속
9668,20220321,"건강보험공단, 의약품 협상·이행관리 플랫폼 오픈"
9669,20220321,부산 한달 만에 확진자 1만명 이하로 감소…환자 29명 사망
9670,20220321,"""오미크론 확진자 급증"" 슬기로운 격리생활을 위한 단계별 건강법"
9671,20220321,고대의료원 ‘제4병원 건립’ 드라이브 본격화
9672,20220321,"목포시, 대한노인회 노인복지대상 '대상' 받아"
9673,20220321,"군포시, 모든 여성청소년에 생리용품 구매비 지원"
9674,20220321,[인사]보건복지부
9675,20220321,제주도 민간체육시설 업종 이용료 10% 할인 지원
9676,20220321,경남 20일 1만1970명 확진…11일만에 1만명대로 줄어
9677,20220321,휠체어도 편하게…양산 대운산 생태숲에 무장애 나눔길
9678,20220321,코로나 여파 의료·간병도 '재택화'…헬스케어를 집에서
9679,20220321,"주말효과?…대구 6131명 신규 확진, 전날보다 7400여명 감소(종합)"
9680,20220321,[인사] 보건복지부
9681,20220321,"바이오협회, 노바티스와 ‘오픈 이노베이션 챌린지’ 개최"
9682,20220321,[인사]보건복지부
9683,20220321,'확진 20만' 검사 반토막에 착시현상…23일 다시 40만~50만명대로
9684,20220321,[김해소식] 무주택 다자녀가구 전세자금 대출이자 지원 확대
9685,20220321,신규확진 20만9169명…월요일 기준 10주 만에 감소세로
9686,20220321,다섯쌍둥이 출산한 군인 부부
9687,20220321,국내서 34년만에 태어난 다섯쌍둥이
9688,20220321,34년만에 태어난 군인 부부의 다섯쌍둥이
9689,20220321,"열흘만 20만명대, '정점' 찍었나…머크사 먹는약 10만명분 도입(종합)"
9690,20220321,신규 확진 20만9169명... 열흘만에 20만명대로 떨어져
9691,20220321,34년만에 태어난 군인 부부의 다섯쌍둥이
9692,20220321,군인 부부의 다섯쌍둥이 찾은 서욱 국방부 장관
9693,20220321,1주간 코로나로 2162명 사망…먹는약 라게브리오 10만명분 도입(종합)
9694,20220321,"수술비 환급 어려워지는 ‘백내장’, 이땐 수술 늦춰도 된다"
9695,20220321,"[속보] 신규확진 20만9169명, 하루새 12만 감소…사망 329명"
9696,20220321,[속보] 확진자 10일 만에 20만명대…사망 329명
9697,20220321,"중소기업유통센터, 산불 피해복구에 임원급여 반납분 300만원 기부"
9698,20220321,"폐암 면역항암제, 치료 성패 가늠할 '새 바이오마커' 찾았다"
9699,20220321,"KCC, 서초구 내 사회취약계층 거주환경 개선사업 나선다…5년 연속 지원"
9700,20220321,"[속보]코로나19 백신 신규 3차 접종 489명, 누적 63.1%"
9701,20220321,"[속보]확진 20만 9169명, 열흘만 20만명대…사망 329명·위중증 1130명"
9702,20220321,[속보] 나흘째 하루에 300명 넘게 코로나로 사망…확진 20만명
9703,20220321,일주일 동안 코로나로 2162명 숨져…10일만에 20만명대 확진
9704,20220321,"연세의료원, 산불·우크라이나 전쟁 피해 지원 성금 모금"
9705,20220321,"식약처, 봄나물 등 다소비 농산물 잔류농약 검사"
9706,20220321,확진자 슬기로운 건강관리법...자가격리 후 2차 피해 우려
9707,20220321,"HK이노엔, 다이어트 건기식 '코어핏 다이어트' 출시"
9708,20220321,"현대약품, 당뇨병 치료 후보물질 임상 2상 승인"
9709,20220321,"국내 만 18∼34세 청년 10명 중 1명 ""다른 사람들로부터 고립"""
9710,20220321,머크社 먹는치료제 '라게브리오' 10만명분 금주 도입
9711,20220321,경북 23개 시·군서 9776명 확진…휴일 검사자 수 20~40% 적은 영향
9712,20220321,34년만에 다섯쌍둥이 출산…군인 부부의 육아 분투기
9713,20220321,"[속보]중대본 ""중앙부처 공무원·군 4000명, 4월 말까지 연장 투입"""
9714,20220321,"[속보]중대본 ""확진자 수 나흘째 감소…정점 구간 힘겹게 지나"""
9715,20220321,"[속보]중대본 ""머크社 먹는치료제 라게브리오 10만명분 금주 도입"""
9716,20220321,대구 6131명 신규 확진…13일 만에 확진자 1만명대 이하
9717,20220321,전북 이틀째 1만명 이하…20일 7919명 신규 확진
9718,20220321,"국민 절반 ""정부 코로나 대응 못믿겠다…오미크론 확산 통제 못해"""
9719,20220321,"성인 66.9% ""코로나 확산땐 사회통제 불가능""…역대 최고"
9720,20220321,올해 전남 소아 3만812명 감염…치료 시설 확보 등 관리 강화
9721,20220321,"[발언대] ""고령화시대 지역 특색 활용한 돌봄 서비스 제공할 것"""
9722,20220321,[톡톡 지방자치] 애물단지 빈집을 퇴원 어르신 돌봄 공간으로
9723,20220321,"코로나 감염후 자연면역 얻은 소아청소년, 항체 지속 효과 7개월"
9724,20220321,코로나 10주만에 꺾였지만…위중증·사망자는 연일 '우상향'
9725,20220321,'늦추면 더 받는' 국민연금…지급연기 신청 횟수 제한 없앤다
9726,20220321,"서울시, 한부모가족 가사서비스 지원 확대…""만족도 높아"""
9727,20220321,오늘부터 사적모임 최대 8명…접종완료 해외입국자 격리 면제
9728,20220321,"코로나 재감염 절반이 올해 발생... ""완치됐어도 불안해요"""
9729,20220321,산소포화도 측정기 부족… 서울시 “다 쓴 것 반납을” 소독해서 재활용하기로
9730,20220321,美英 스텔스 오미크론 폭증… 한국도 한달새 5배 늘었다
9731,20220322,최장 8일까지 바이러스 배출… 마지막날엔 전파위험 적어
9732,20220322,오존 노출 사망 10년 새 2배로... 초미세먼지 사망자보다 많다
9733,20220322,오후 9시까지 47만5276명 확진… 전날보다 14만6171명 급증
9734,20220322,위드 코로나 시대 K바이오의 도전 조명…뉴시스 포럼 개최
9735,20220322,오후 9시 서울서 확진자 10만 11471명…전날보다 3만 6137명↑
9736,20220322,"한국장학재단, 이공계 우수장학금 여학생 35% 선발권고 폐지"
9737,20220322,올해부터 양육 지원금 420만원→780만원으로 늘어난다
9738,20220322,"누적 확진자 1000만 돌파… ""기저질환자 사망을 막아라"""
9739,20220322,"여가부, 부산 지역 위기청소년 지원현장 방문"
9740,20220322,"여가부, 부산 지역 위기청소년 지원현장 방문"
9741,20220322,"오세훈, 尹 보육공약 '서울형 모아어린이집' 전국 확대 지원"
9742,20220322,오후 6시 서울서 확진자 6만 8481명…전날보다 2만 3587명↑
9743,20220322,"확진 1000만명 넘어섰다, 이게 K방역 2년의 결과"
9744,20220322,울산 오후 6시 1만1062명 신규 확진…누적 21만127명(종합)
9745,20220322,부산 온종합병원 '코로나 후유증 회복치료센터' 개설
9746,20220322,노숙인도 동네의원·종합병원서 진료…코로나 위기에 1년간 적용
9747,20220322,"'학생 인권침해 논란' 제주 A여고 졸업생들, 철저한 조사 촉구"
9748,20220322,"SK바사, 코로나 백신 부스터샷 국내 임상3상 신청"
9749,20220322,"진실화해위, 한국전쟁 납북 사건 등 329건 조사개시 결정"
9750,20220322,"美, 소수민족 탄압 中관리 입국금지 제재…中 ""반격 제재할 것""(종합)"
9751,20220322,"장미자 삼성서울병원 전문간호사, '협심증과 심근경색' 출간"
9752,20220322,"""미세먼지에 가려진 오존 조심해야""... 초과 사망자 10년 새 2배로"
9753,20220322,경남 오후 4시30분 2만4222명 확진…누적 60만명 돌파
9754,20220322,"제주여고 '욕설·폭언 논란'에 졸업생들 ""우리도 경험…조사 철저히"""
9755,20220322,"경기도 '예술인 창작지원금' 지방선거 이후로…""기부행위 소지"""
9756,20220322,"미라셀, 세브란스병원과 줄기세포 뇌질환 치료 위한 임상연구 협약"
9757,20220322,[그래픽] 청소년 스마트폰 이용 실태
9758,20220322,"""한의사도 신속항원검사 할 것"" 선언... 법적 판단 불사한 한의협"
9759,20220322,한국형 신생아 질환 예측 모델 구축된다
9760,20220322,"글로벌프랜드, 쪽방촌 주민에 봉사…유튜버 '할담비' 참여"
9761,20220322,"KBS라디오 한민족방송 '보고싶은 얼굴', 50주년 동포 위문공연"
9762,20220322,"美 증권거래위원회 ""中 바이오 3개사, 상장폐지 명단에"""
9763,20220322,1000만 감염됐지만 감소세는 '글쎄'…현장 약 부족 '라게브리오' 푼다
9764,20220322,"강원랜드, 희망 담는 기분 좋은 빨래방 영월점 개소"
9765,20220322,[시흥소식] 장애학생 학교활동 돌봄서비스 시행
9766,20220322,"식약처 차장 ""감기약·해열진통제 생산 확대 위한 지원책 마련"""
